0.0	0.0	1.0	100.0
0.22	0.0484	0.98	7.0
0.3	0.09	0.4	4.0
0.4	0.16	0.125	3.0
0.6	0.36	0.0649	2.0
0.8	0.64	0.0048	1.0
0.9	0.83	0.0	0.7
1.0	1.0	0.0	0.0
